Name,Category,Type,RGBController,VID,PID,SVID,SPID,Save,Direct,Effects,Comments
"Razer Deathadder V2 Pro (Wired)","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","007C","","","🤖","✔️","✔️",""
"Razer Deathadder V2 Pro (Wireless)","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","007D","","","🤖","✔️","✔️",""
"Razer Diamondback","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","004C","","","🤖","✔️","✔️",""
"Razer Lancehead 2017 (Wired)","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0059","","","🤖","✔️","✔️",""
"Razer Lancehead 2017 (Wireless)","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","005A","","","🤖","✔️","✔️",""
"Razer Lancehead 2019 (Wired)","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0070","","","🤖","✔️","✔️",""
"Razer Lancehead 2019 (Wireless)","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","006F","","","🤖","✔️","✔️",""
"Razer Lancehead Tournament Edition","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0060","","","🤖","✔️","✔️",""
"Razer Mamba 2012 (Wired)","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0024","","","🤖","✔️","✔️",""
"Razer Mamba 2012 (Wireless)","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0025","","","🤖","✔️","✔️",""
"Razer Mamba 2015 (Wired)","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0044","","","🤖","✔️","✔️",""
"Razer Mamba 2015 (Wireless)","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0045","","","🤖","✔️","✔️",""
"Razer Mamba 2018 (Wired)","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0073","","","🤖","✔️","✔️",""
"Razer Mamba 2018 (Wireless)","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0072","","","🤖","✔️","✔️",""
"Razer Mamba Elite","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","006C","","","🤖","✔️","✔️",""
"Razer Mamba Tournament Edition","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0046","","","🤖","✔️","✔️",""
"Razer Naga Chroma","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0053","","","🤖","✔️","✔️",""
"Razer Naga Classic","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0093","","","🤖","✔️","✔️",""
"Razer Naga Epic Chroma","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","003E","","","🤖","✔️","✔️",""
"Razer Naga Left Handed","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","008D","","","🤖","✔️","✔️",""
"Razer Naga Hex V2","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0050","","","🤖","✔️","✔️",""
"Razer Naga Trinity","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0067","","","🤖","✔️","✔️",""
"Razer Naga Pro (Wired)","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","008F","","","🤖","✔️","✔️",""
"Razer Naga Pro (Wireless)","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0090","","","🤖","✔️","✔️",""
"Razer Viper","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0078","","","🤖","✔️","✔️",""
"Razer Viper 8kHz","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0091","","","🤖","✔️","✔️",""
"Razer Viper Mini","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","008A","","","🤖","✔️","✔️",""
"Razer Viper Ultimate (Wired)","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","007A","","","🤖","✔️","✔️",""
"Razer Viper Ultimate (Wireless)","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","007B","","","🤖","✔️","✔️",""
"Razer Orbweaver Chroma","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0207","","","🤖","✔️","✔️",""
"Razer Tartarus Chroma","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0208","","","🤖","✔️","✔️",""
"Razer Tartarus Pro","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0244","","","🤖","✔️","✔️",""
"Razer Tartarus V2","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","022B","","","🤖","✔️","✔️",""
"Razer Kraken Kitty Edition","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0F19","","","🤖","✔️","✔️",""
"Razer Kraken Kitty Black Edition","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0F21","","","🤖","✔️","✔️",""
"Razer Tiamat 7.1 V2","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0F03","","","🤖","✔️","✔️",""
"Razer Firefly","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0C00","","","🤖","✔️","✔️",""
"Razer Firefly V2","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0C04","","","🤖","✔️","✔️",""
"Razer Firefly Hyperflux","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0068","","","🤖","✔️","✔️",""
"Razer Goliathus","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0C01","","","🤖","✔️","✔️",""
"Razer Goliathus Extended","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0C02","","","🤖","✔️","✔️",""
"Razer Strider Chroma","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0C05","","","🤖","✔️","✔️",""
"Razer Base Station Chroma","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0F08","","","🤖","✔️","✔️",""
"Razer Base Station V2 Chroma","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0F20","","","🤖","✔️","✔️",""
"Razer Charging Pad Chroma","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0F26","","","🤖","✔️","✔️",""
"Razer Chroma HDK","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0F09","","","🤖","✔️","✔️",""
"Razer Chroma Mug Holder","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0F07","","","🤖","✔️","✔️",""
"Razer Chroma PC Case Lighting Kit","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0F0E","","","🤖","✔️","✔️",""
"Razer Core","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0215","","","🤖","✔️","✔️",""
"Razer Core X","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0F1A","","","🤖","✔️","✔️",""
"Razer Laptop Stand Chroma","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0F0D","","","🤖","✔️","✔️",""
"Razer Laptop Stand Chroma V2","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0F2B","","","🤖","✔️","✔️",""
"Razer Leviathan V2 X","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","054A","","","🤖","✔️","✔️",""
"Razer Mouse Bungee V3 Chroma","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0F1D","","","🤖","✔️","✔️",""
"Razer Mouse Dock Chroma","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","007E","","","🤖","✔️","✔️",""
"Razer Mouse Dock Pro","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","00A4","","","🤖","✔️","✔️",""
"Lian Li O11 Dynamic - Razer Edition","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0F13","","","🤖","✔️","✔️",""
"Razer Seiren Emote","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0F1B","","","🤖","✔️","✔️",""
"Razer Thunderbolt 4 Dock Chroma","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0F21","","","🤖","✔️","✔️",""
"Razer Nommo Chroma","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0517","","","🤖","✔️","✔️",""
"Razer Nommo Pro","Keyboard
Microphone
Mouse
Mousemat
HeadsetStand
Case
GPU
Accessory","USB","Razer","1532","0518","","","🤖","✔️","✔️",""
"Razer Chroma Addressable RGB Controller","LEDStrip","USB","Razer ARGB","1532","0F1F","","","🤖","✔️","✔️",""
"Razer Kraken 7.1","Headset","USB","Razer Kraken","1532","0501","","","🤖","✔️","✔️",""
"Razer Kraken 7.1","Headset","USB","Razer Kraken","1532","0506","","","🤖","✔️","✔️",""
"Razer Kraken 7.1 Chroma","Headset","USB","Razer Kraken","1532","0504","","","🤖","✔️","✔️",""
"Razer Kraken 7.1 V2","Headset","USB","Razer Kraken","1532","0510","","","🤖","✔️","✔️",""
"Razer Kraken Ultimate","Headset","USB","Razer Kraken","1532","0527","","","🤖","✔️","✔️",""
"Red Square Keyrox TKL Classic","Keyboard","USB","Keyrox","0416","C345","","","🤖","✔️","✔️","Also named Dark Project KD87a"
"Redragon M711 Cobra","Mouse","USB","Redragon Mice","04D9","FC30","","","🤖","❌","✔️",""
"Redragon M715 Dagger","Mouse","USB","Redragon Mice","04D9","FC39","","","🤖","❌","✔️",""
"Redragon M716 Inquisitor","Mouse","USB","Redragon Mice","04D9","FC3A","","","🤖","❌","✔️",""
"Redragon M908 Impact","Mouse","USB","Redragon Mice","04D9","FC4D","","","🤖","❌","✔️",""
"Redragon M602 Griffin","Mouse","USB","Redragon Mice","04D9","FC38","","","🤖","❌","✔️",""
"Redragon M808 Storm","Mouse","USB","Redragon Mice","04D9","FC5F","","","🤖","❌","✔️",""
"Roccat Burst Core","Mouse","USB","Roccat Burst Mouse","1E7D","2DE6","","","🤖","✔️","✔️",""
"Roccat Burst Pro","Mouse","USB","Roccat Burst Mouse","1E7D","2DE1","","","🤖","✔️","✔️",""
"Roccat Elo 7.1","Headset","USB","Roccat Elo 7.1","1E7D","3A34","","","❌","✔️","❌",""
"Roccat Horde Aimo","Keyboard","USB","Roccat Horde Aimo","1E7D","303E","","","❌","✔️","❌",""
"Roccat Kone Aimo","Mouse","USB","Roccat Kone Aimo","1E7D","2E27","","","❌","✔️","✔️",""
"Roccat Kone Aimo 16K","Mouse","USB","Roccat Kone Aimo","1E7D","2E2C","","","❌","✔️","✔️",""
"","Mouse","USB","Roccat Kova","","","","","🤖","❌","✔️","Color Flow mode is only supported starting at the first
preset color in the mouse's memory, and color offsets for each LED
are not supported. You'd need to use Swarm if you intend to use that
specific feature."
"Roccat Vulcan 120-Series Aimo","Keyboard","USB","Roccat Vulcan Aimo","1E7D","3098","","","🤖","✔️","✔️",""
"SRGBmods Pico LED Controller","LEDStrip","USB","SRGBmods LED Controller V1","16D0","1123","","","❌","✔️","✔️",""
"SRGBMods LED Controller v1","LEDStrip","USB","SRGBmods LED Controller V1","16D0","1205","","","❌","✔️","✔️",""
"SRGBmods Pico LED Controller","LEDStrip","USB","SRGBmods Raspberry Pi Pico LED Controller","16D0","1123","","","❌","✔️","✔️",""
"SRGBMods LED Controller v1","LEDStrip","USB","SRGBmods Raspberry Pi Pico LED Controller","16D0","1205","","","❌","✔️","✔️",""
"Sapphire RX 470/480 Nitro+","GPU","I2C","Sapphire Nitro Glow v1","1002","67DF","174B","E347","❌","❌","✔️",""
"Sapphire RX 570/580/590 Nitro+","GPU","I2C","Sapphire Nitro Glow v1","1002","67DF","1DA2","E366","❌","❌","✔️",""
"Sapphire RX 570/580/590 Nitro+","GPU","I2C","Sapphire Nitro Glow v1","1002","67DF","1DA2","E399","❌","❌","✔️",""
"Sapphire RX 580 Nitro+ (2048SP)","GPU","I2C","Sapphire Nitro Glow v1","1002","6FDF","1DA2","E366","❌","❌","✔️",""
"Sapphire RX Vega 56/64 Nitro+","GPU","I2C","Sapphire Nitro Glow v1","1002","687F","1DA2","E37F","❌","❌","✔️",""
"Sapphire RX 5700 (XT) Nitro+","GPU","I2C","Sapphire Nitro Glow v3","1002","731F","1DA2","E409","❌","❌","✔️",""
"Sapphire RX 5700 XT Nitro+","GPU","I2C","Sapphire Nitro Glow v3","1002","731F","1DA2","E410","❌","❌","✔️",""
"Sapphire RX 5700 XT Nitro+","GPU","I2C","Sapphire Nitro Glow v3","1002","731F","1DA2","426E","❌","❌","✔️",""
"Sapphire RX 5500 XT Nitro+","GPU","I2C","Sapphire Nitro Glow v3","1002","7340","1DA2","E423","❌","❌","✔️",""
"Sapphire RX 6800 XT Nitro+ SE","GPU","I2C","Sapphire Nitro Glow v3","1002","73BF","1DA2","438E","❌","❌","✔️",""
"Sapphire RX 6800 XT/6900 XT Nitro+","GPU","I2C","Sapphire Nitro Glow v3","1002","73BF","1DA2","E438","❌","❌","✔️",""
"Sapphire RX 6800 Nitro+","GPU","I2C","Sapphire Nitro Glow v3","1002","73BF","1DA2","E439","❌","❌","✔️",""
"Sapphire RX 6700 XT Nitro+","GPU","I2C","Sapphire Nitro Glow v3","1002","73DF","1DA2","E445","❌","❌","✔️",""
"Sapphire RX 6750 XT Nitro+","GPU","I2C","Sapphire Nitro Glow v3","1002","73DF","1DA2","E465","❌","❌","✔️",""
"Sapphire RX 6600 XT Nitro+","GPU","I2C","Sapphire Nitro Glow v3","1002","73FF","1DA2","E448","❌","❌","✔️",""
"Sapphire RX 6900 XT Nitro+ SE","GPU","I2C","Sapphire Nitro Glow v3","1002","73BF","1DA2","440E","❌","❌","✔️",""
"Sapphire RX 6950 XT Nitro+","GPU","I2C","Sapphire Nitro Glow v3","1002","73A5","1DA2","441D","❌","❌","✔️",""
"Sapphire RX 6900 XT Toxic","GPU","I2C","Sapphire Nitro Glow v3","1002","73AF","1DA2","F440","❌","❌","✔️",""
"Sapphire RX 6900 XT Toxic Limited Edition","GPU","I2C","Sapphire Nitro Glow v3","1002","73BF","1DA2","F441","❌","❌","✔️",""
"Sapphire RX 6900 XT Toxic","GPU","I2C","Sapphire Nitro Glow v3","1002","73BF","1DA2","440F","❌","❌","✔️",""
"Sapphire RX 7900 XTX Nitro+","GPU","I2C","Sapphire Nitro Glow v3","1002","744C","1DA2","E471","❌","❌","✔️",""
"Glorious Model O / O-","Mouse","USB","Sinowealth Mice","258A","0036","","","🤖","❌","✔️",""
"Glorious Model D / D-","Mouse","USB","Sinowealth Mice","258A","0033","","","🤖","❌","✔️",""
"Everest GT-100 RGB","Mouse","USB","Sinowealth Mice","258A","0029","","","🤖","❌","✔️",""
"ZET Fury Pro","Mouse","USB","Sinowealth Mice","258A","1007","","","🤖","❌","✔️",""
"Glorious Model O / O- Wireless","Mouse","USB","Sinowealth Mice","258A","2022","","","🤖","❌","✔️",""
"Glorious Model O / O- Wireless","Mouse","USB","Sinowealth Mice","258A","2011","","","🤖","❌","✔️",""
"Glorious Model D / D- Wireless","Mouse","USB","Sinowealth Mice","258A","2023","","","🤖","❌","✔️",""
"Glorious Model D / D- Wireless","Mouse","USB","Sinowealth Mice","258A","2012","","","🤖","❌","✔️",""
"Glorious Model O / O-","Mouse","USB","Sinowealth 1007 Mouse","258A","0036","","","❌","❌","✔️",""
"Glorious Model D / D-","Mouse","USB","Sinowealth 1007 Mouse","258A","0033","","","❌","❌","✔️",""
"Everest GT-100 RGB","Mouse","USB","Sinowealth 1007 Mouse","258A","0029","","","❌","❌","✔️",""
"ZET Fury Pro","Mouse","USB","Sinowealth 1007 Mouse","258A","1007","","","❌","❌","✔️",""
"Glorious Model O / O- Wireless","Mouse","USB","Sinowealth 1007 Mouse","258A","2022","","","❌","❌","✔️",""
"Glorious Model O / O- Wireless","Mouse","USB","Sinowealth 1007 Mouse","258A","2011","","","❌","❌","✔️",""
"Glorious Model D / D- Wireless","Mouse","USB","Sinowealth 1007 Mouse","258A","2023","","","❌","❌","✔️",""
"Glorious Model D / D- Wireless","Mouse","USB","Sinowealth 1007 Mouse","258A","2012","","","❌","❌","✔️",""
"Glorious Model O / O-","","USB","Sinowealth Glorious Model O Wireless","258A","0036","","","✔️","❌","✔️",""
"Glorious Model D / D-","","USB","Sinowealth Glorious Model O Wireless","258A","0033","","","✔️","❌","✔️",""
"Everest GT-100 RGB","","USB","Sinowealth Glorious Model O Wireless","258A","0029","","","✔️","❌","✔️",""
"ZET Fury Pro","","USB","Sinowealth Glorious Model O Wireless","258A","1007","","","✔️","❌","✔️",""
"Glorious Model O / O- Wireless","","USB","Sinowealth Glorious Model O Wireless","258A","2022","","","✔️","❌","✔️",""
"Glorious Model O / O- Wireless","","USB","Sinowealth Glorious Model O Wireless","258A","2011","","","✔️","❌","✔️",""
"Glorious Model D / D- Wireless","","USB","Sinowealth Glorious Model O Wireless","258A","2023","","","✔️","❌","✔️",""
"Glorious Model D / D- Wireless","","USB","Sinowealth Glorious Model O Wireless","258A","2012","","","✔️","❌","✔️",""
"","Keyboard","USB","Sinowealth Keyboard","","","","","❌","❌","✔️",""
"","Keyboard","USB","Sinowealth Keyboard 16","","","","","❌","❌","✔️",""
"Genesis Thor 300","Keyboard","USB","Genesis Thor 300","258A","0090","","","🤖","🚨","✔️","Direct mode is not supported by the keyboard"
"Sony DualShock 4","Gamepad","USB","Sony Dual Shock 4 controller","054C","05C4","","","❌","✔️","❌",""
"Sony DualShock 4","Gamepad","USB","Sony Dual Shock 4 controller","054C","09CC","","","❌","✔️","❌",""
"Sony DualShock 4","Gamepad","USB","Sony Dual Shock 4 controller","054C","0BA0","","","❌","✔️","❌",""
"Sony DualSense","Gamepad","USB","Sony Dual Sense controller","054C","0CE6","","","❌","✔️","❌",""
"SteelSeries Apex 3","Keyboard","USB","Steel Series APEX","1038","161A","","","❌","✔️","❌",""
"SteelSeries Apex 3 TKL","Keyboard","USB","Steel Series APEX","1038","1622","","","❌","✔️","❌",""
"SteelSeries Apex 5","Keyboard","USB","Steel Series APEX","1038","161C","","","❌","✔️","❌",""
"SteelSeries Apex 7","Keyboard","USB","Steel Series APEX","1038","1612","","","❌","✔️","❌",""
"SteelSeries Apex 7 TKL","Keyboard","USB","Steel Series APEX","1038","1618","","","❌","✔️","❌",""
"SteelSeries Apex Pro","Keyboard","USB","Steel Series APEX","1038","1610","","","❌","✔️","❌",""
"SteelSeries Apex Pro TKL","Keyboard","USB","Steel Series APEX","1038","1614","","","❌","✔️","❌",""
"SteelSeries Apex M750","Keyboard","USB","Steel Series APEX","1038","0616","","","❌","✔️","❌",""
"SteelSeries Apex (OG)/Apex Fnatic","Keyboard","USB","Steel Series APEX","1038","1202","","","❌","✔️","❌",""
